1.601866400064468962e+03,2.173744213194399033e-01,1.752477188716079493e+00,2.555964779542016743e+02,3.062048899240308856e+03,6.961172174658748872e+02,1.258359780349868970e+03,2.442593619329971943e+02
1.387752741285528600e+03,2.622809545541455734e-01,1.843823961826061009e-01,1.300403242152505356e+02,2.388721927264424721e+03,1.048912140409288867e+02,8.638705640073233383e+01,1.033464413537999889e+02
7.236025198020365679e+02,4.985867151544760012e-01,1.158069375220811459e+01,2.607218055049893906e+02,1.754808875141770386e+03,4.536429396642835854e+03,1.430202187940497197e+03,2.501182522291984185e+02
1.120448576243778234e+03,4.299454882596698280e-01,3.881712256747575029e+00,4.223041516693130575e+02,2.500900869288368540e+03,2.334617696058689035e+03,1.304197283638890895e+03,4.017248054286555998e+02
8.120817915986946218e+02,3.478394749937282482e-01,1.770703920541066623e+00,1.866799322953151261e+02,1.769847860722512678e+03,4.634259222716166278e+02,3.227632795652647246e+02,1.806923989418989152e+02
1.838950918786320472e+03,3.120130318830173222e-01,5.234292819100001548e-01,6.358620880314749257e+01,3.262768354702839133e+03,4.761128047890549055e+02,3.172672527602856576e+02,5.179653616303836117e+01
1.120606585430058431e+03,3.902542486492070473e-01,3.775922174344472082e-01,6.436392337130584451e+01,2.656041874971996549e+03,2.174576023008418986e+02,2.206737981911143720e+02,6.207676297604018600e+01
1.153639892031877025e+03,1.104426432087477900e-01,1.248150399956705348e-01,1.452786029149754832e+01,1.885147079557347070e+03,8.165225611403231554e+00,6.559439597260282540e+01,1.403645002436024036e+01
1.150972548224198363e+03,3.597732606713214265e-01,2.683502857367449757e+00,2.683135205331951738e+02,2.614263811841215102e+03,8.480146517366747503e+02,1.501649907900577546e+03,2.641714652406242863e+02
1.456731008911355730e+03,4.292488428869455364e-01,3.862446032938269269e+00,4.364179641098249931e+02,3.175122334370715180e+03,4.263114732789437767e+03,1.985104970311591842e+03,3.994467218080067710e+02
1.748944680469078321e+03,3.498190006373361194e-01,2.302478331243991594e+00,2.139011111066637341e+02,3.311512016613532069e+03,2.262379722018719804e+03,1.367653430686817501e+03,1.843068898080477993e+02
1.795765364622862762e+03,3.064642866018645329e-01,8.622839767079138795e+00,1.952237668931514918e+02,3.186258749456895657e+03,6.891591926141448312e+03,4.252031573064372424e+03,1.683197146974040663e+02
1.538792040450560989e+03,2.473994205003517410e-01,5.708208773543222980e-01,1.052247817070581419e+02,2.510009246945358427e+03,3.542510133668674825e+02,2.346551340706704707e+02,7.838405125229817827e+01
9.072835452809296157e+02,2.714100314358299237e-01,2.372911079721975902e+00,1.421275237501062065e+02,1.604760350396567446e+03,5.705626819379002654e+02,3.027233690318530535e+02,1.281455641655443287e+02
9.595932957036617381e+02,3.863858432936624343e-01,9.550021907779948638e-01,7.966594434541696046e+01,2.344062097310418267e+03,3.117525090569890835e+02,4.652271771415536818e+02,7.840055469669377430e+01
7.277197218800699829e+02,4.917268010474115103e-01,3.141651423161584411e+00,3.255167903765376423e+02,1.784494600260270317e+03,8.261153214986486546e+02,5.755804733707475407e+02,3.202345104161893801e+02
1.343788392119273112e+03,3.878989220610685740e-01,8.727807921203258879e-01,4.926603899601421972e+02,2.917105609678511883e+03,7.469687134713901742e+02,4.952523574394866728e+02,4.579472286035696698e+02
1.105632317743464228e+03,3.211969526507985062e-01,8.529553057623704859e+00,8.570848929347847900e+01,1.908003859321762093e+03,4.126567653145122677e+03,1.069899936531136973e+03,6.494202248326182314e+01
1.334068569832396861e+03,2.992518769844240700e-01,8.109905632039596801e-01,1.246973683257897818e+02,2.631699303868926108e+03,4.071113605961670032e+02,4.999836185190220021e+02,1.151449515789780094e+02
1.069672733054291257e+03,4.634602288974963846e-01,7.400034651544515896e-01,3.422202622159152838e+02,2.461730920957261333e+03,6.384020249901019497e+02,2.479329350809156267e+02,3.096853467848668515e+02
8.086225771640825997e+02,4.228424924840917809e-01,2.285704273766225647e+00,1.731574406221293714e+02,1.681822604446225569e+03,6.178754695530724348e+02,3.520155763353063776e+02,1.654071082926458303e+02
1.067512730614101429e+03,1.999190993256265148e-01,3.347576485744018226e-01,8.791116746365450751e+01,1.878580685834523820e+03,4.316744403960741749e+01,1.131634569672814763e+02,8.461809846540388946e+01
