1.969734567178673856e+01,3.251494423203800666e-01,9.546058050164532460e+00,3.436617185794240914e+00,1.599822412908998404e+00,9.993188279555230702e-01
2.117356440823862584e+01,3.318153807918126086e-01,9.302880028714250571e+00,3.095741274663124543e+00,1.599484816750803118e+00,9.985808470610012533e-01
2.114947198431305608e+01,3.444372736037638605e-01,9.289052488801775809e+00,3.085686812861581529e+00,1.599537982025792227e+00,9.994531135957221979e-01
1.972886380396079176e+01,3.301055115415820751e-01,9.612797629553128331e+00,3.383108420297977315e+00,1.599998621892378292e+00,9.992670542639777720e-01
2.114694024837546138e+01,3.544353592284603116e-01,9.301926453168857023e+00,3.090053806970542993e+00,1.599580675968916621e+00,9.986358507348277458e-01
2.113987095224869250e+01,3.418668662871163222e-01,9.290003484793817989e+00,3.109018878736780955e+00,1.599610578681526452e+00,9.995877161700231772e-01
1.975661646113452719e+01,3.292476168304045991e-01,9.602863087758588989e+00,3.318947847999962342e+00,1.599827643131940924e+00,9.993172513701813475e-01
1.975473410283581188e+01,3.187498424446121859e-01,9.586369059943855575e+00,3.366644956815259881e+00,1.597210831234968653e+00,9.993599871827693049e-01
1.973307926858421979e+01,3.162177153872298141e-01,9.558844703966467904e+00,3.438527768747593694e+00,1.599811114044001004e+00,9.999612215475953692e-01
2.022118787087776326e+01,3.158240651110228447e-01,9.352705011099176957e+00,3.437406764157890038e+00,1.599810237057638806e+00,9.983569922821359244e-01
1.972886380396079176e+01,3.301055115415820751e-01,9.614141038806721440e+00,3.390540170566664457e+00,1.599998621892378292e+00,9.992670542639777720e-01
1.975693520429186378e+01,3.239316861121563362e-01,9.695271458529196806e+00,3.318947847999962342e+00,1.599865900601941782e+00,9.999299087750642689e-01
2.173347814974129122e+01,3.552877477234102077e-01,9.142164704724979885e+00,2.998084591786149389e+00,1.596872537861869334e+00,9.995655194106713992e-01
2.136415358153198696e+01,3.584040620781174247e-01,9.211247290016578049e+00,3.040029617403180229e+00,1.594160956341977853e+00,9.963846741286692676e-01
1.974850232627032298e+01,3.007010581495950796e-01,9.555535785971390084e+00,3.514569205655869055e+00,1.599910912115051653e+00,9.998969913937104659e-01
2.116302397405182134e+01,3.423988639831663239e-01,9.295851421835461537e+00,3.118746209329794628e+00,1.599369761470452733e+00,9.999820862869274185e-01
2.117356440823862584e+01,3.318153807918126086e-01,9.302880028714250571e+00,3.108009232212127770e+00,1.599484816750803118e+00,9.985808470610012533e-01
1.988158066694738224e+01,3.306930392505973426e-01,9.602863087758588989e+00,3.318947847999962342e+00,1.599761932989185009e+00,9.993172513701813475e-01
1.972673771813305166e+01,3.165612153637533677e-01,9.614141038806721440e+00,3.390540170566664457e+00,1.599994629019846570e+00,9.992662649970868172e-01
2.114694024837546138e+01,3.500876470788742978e-01,9.307418063948304621e+00,3.094414734026796232e+00,1.598919228673949089e+00,9.986306620438587522e-01
