,T_out,eta,air_flow,p_max,T_max,power_indicated,heat_loss,p_tdc
190,1269.045046633236,0.3195342732855049,4.42983978758511,136.96590535965612,2370.3436937601555,2745.6741639060974,2234.435640072019,89.18107851935899
191,1367.4424537199804,0.3123932888263339,0.1898757997958616,98.10310427051888,2912.245457106324,204.32331912271087,245.04044630767385,52.64227269031642
192,1164.8252908432091,0.373057830107051,1.795915610039094,174.66924096802032,2471.1595760585087,1656.0848155586675,1109.2162269044468,108.81044391196376
193,1446.0363671473494,0.3973268535558248,0.742074357092101,117.82988084384284,3255.388101208921,907.013109612264,905.5588646643156,108.36377135258525
194,1131.92364231182,0.3310487099090471,0.2990424511974103,61.495834648344,2526.0775248413,178.77651484644196,283.0172449310412,61.45232298684578
195,1290.1626307563697,0.2844336807622539,1.6916610311212872,49.46682759119784,2298.6217275594354,1019.5739310033424,903.7190587350055,23.412183184606217
196,1319.5102811095269,0.1682156906697454,5.967612084126676,169.2387926847589,2521.200327038312,1423.504188765108,4518.336690152003,169.17759479833924
197,1450.0213158469571,0.353458702436032,4.010525532830842,139.27279816118624,2892.1319003460285,4310.515616624183,2969.5563702114223,84.45441109195987
198,930.922458780279,0.337659236385265,1.0474470821840816,80.56913832737244,1714.2264613908137,243.45257716203497,422.5430071177184,74.2418144205893
199,1210.5105877376636,0.352401358948321,0.3170828842097268,33.33250171145794,2889.406003707225,326.22566372863906,441.65147585621713,27.24355512341416
